Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
Haiti,HTI,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,479.549267775,305.5553692361,249.4127466258,282.4227010733,359.7676568712,365.0113863236,411.6086440363,450.9186158811,494.2324205585,462.4806524335,413.7383163624,393.0163027452,329.78209461,387.9429725367,465.3101875765,505.470620634,615.8198191814,674.7564146746,668.2976045846,662.2795181624,740.9358452161,766.8437623189,810.2656073019,830.1148117477,814.5463952169,739.5954362537,
Hungary,HUN,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3349.7704062416,3734.5618557494,3873.4235324756,4172.7652317459,4494.0530343896,4525.140121152,4595.5245057036,4750.4148745539,4802.9587596808,4633.3129226625,5283.034459434,6665.96124227,8423.3509874288,10296.3397894844,11205.9713421841,11447.8168701583,13907.5033848474,15739.7354115842,13029.883375372,13092.2337567695,14118.1226290277,12888.3045908829,13667.7027865496,14201.4488320148,12483.8659406349,12814.9499540097,
IBRD only,IBD,GDP per capita (current US$),NY.GDP.PCAP.CD,153.6712012197,145.2617707659,149.0454160303,155.3604360628,172.0744844209,184.8553468195,186.2217480349,187.040075731,193.3058546283,211.1616567379,223.7726158697,238.9234941197,262.9451878463,331.0816416759,409.257581193,433.6867373808,464.1460719022,516.946657674,547.5864082207,643.5317997956,741.0829425051,789.6841454644,768.901755545,744.5448895643,744.6305777139,770.9261089189,791.9820150261,796.4908673729,850.5170948581,894.6754415417,994.8745315953,1055.2707768411,1035.3294310241,1095.0119395188,1182.514344549,1309.451798884,1409.8725451259,1472.0181053606,1409.9803178531,1353.2985196618,1453.1734778227,1455.7073486648,1462.5681577948,1633.8226047225,1924.182958368,2275.8479272951,2670.4412650426,3289.5448514905,3910.7493359661,3758.944802068,4511.0335511733,5281.2588878224,5546.2220763546,5810.2072423876,5945.6932338678,5556.9845085328,5531.2134766617,
IDA & IBRD total,IBT,GDP per capita (current US$),NY.GDP.PCAP.CD,144.4113308863,138.0834039276,142.1824660038,149.2671718818,162.0794611597,174.614117519,176.9640203357,177.2340184851,182.987092192,200.0574607108,213.8688576583,225.750502922,245.9998466394,305.5990920177,380.4373860338,407.6424727026,433.2191530226,479.5672300516,509.9348721616,596.6533781854,686.2509039396,725.2971406198,703.1300618452,672.7805967575,668.4608679533,689.9458567707,706.571599932,712.8830116035,756.6149758844,790.060846407,872.3477791291,919.4512740536,898.2206019277,941.0597135695,1005.0401876708,1112.2979495452,1195.4591300253,1243.3737250291,1190.0104198636,1143.2575687839,1225.720541052,1221.3396953422,1228.1121312192,1368.3172815167,1604.4111272133,1887.9981639112,2211.5947755261,2705.2111437679,3206.6892920354,3075.2205475365,3693.1991344255,4298.7469614307,4505.3000192174,4713.4770399599,4823.0882205038,4502.1091125273,4460.2413979052,
IDA total,IDA,GDP per capita (current US$),NY.GDP.PCAP.CD,100.7944519216,103.8625145792,109.3166292192,120.113326897,114.4874513235,125.9547392247,133.1575891049,130.9626434035,134.4499651988,148.01289242,167.8862784931,164.2054774073,166.6626395502,186.1214957847,246.17565189,287.7012325998,291.3096719395,309.04784298,339.9892174967,386.6163711448,442.7757190899,441.3917531615,415.5874549876,361.9444853188,341.6418638417,345.7289559647,346.7932616342,363.5726964898,367.3096667162,360.2173515312,369.8901245946,367.6655683727,347.3474731559,328.7209487142,305.8173352961,345.0319045836,370.9285288529,373.8283293627,363.2772626289,363.5505386225,391.8208174012,372.5515466725,389.9439159965,431.2475292234,490.1175102651,553.42713255,653.0550751044,745.3931134055,875.7555337993,841.0846019286,1059.370285632,1173.6029211211,1237.2513402741,1315.4925462102,1391.8322115705,1320.0672992921,1270.2466567982,
IDA blend,IDB,GDP per capita (current US$),NY.GDP.PCAP.CD,101.6735626082,106.1179598832,110.7108610298,114.2482379548,121.816451616,129.2688148345,136.7870183934,134.1372202181,138.9317721646,154.4431231287,207.0582347533,186.4523453555,202.9306881079,209.9939293183,296.6785314594,331.6839093753,391.7262690117,398.5384586484,418.8653206221,499.9780891758,623.8862847899,623.4210516042,569.6874134587,460.1347853444,419.0458423725,406.5052218348,383.5468582663,411.735059492,428.5429277364,425.939630163,440.0547386218,440.855940289,434.1877664394,390.6054675802,380.5941948074,437.8051144691,475.7888844635,469.8929105862,439.023483104,447.0145421237,486.5539634498,459.4162379984,488.3955400488,544.8707455031,643.9198266438,740.8827899704,915.6452528644,1024.3720775038,1192.8055083838,1085.344028025,1561.4038905408,1747.3843979927,1877.5547275099,1993.7896954065,2114.7495978484,1932.6959507081,1772.214078494,
Indonesia,IDN,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,56.9800569253,69.2371878891,79.4013155326,84.8434191958,84.2731829548,96.7245280193,139.4578302241,215.5294055504,248.1230767989,296.1066251208,355.1791971662,389.4780268776,379.9083399888,523.2467530498,603.0879337812,621.2956915226,546.039803292,559.2253062382,550.3227733797,505.5117831762,470.7667530922,512.8922706544,564.232203716,622.8660132281,672.5881105777,725.9760688501,881.3616821117,971.1075965712,1092.6972369419,1210.9481216373,1132.5624792481,493.9995682662,714.5453308096,830.5845879487,796.3958746149,957.7806429369,1133.4112594326,1222.9117828431,1342.5441561873,1688.8743040151,1975.167375394,2300.3706748396,2400.3676437274,3113.4806345143,3634.2768045178,3687.9539964579,3620.6639810952,3491.5958868507,3336.1066861014,3570.2948881176,
IDA only,IDX,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,348.3337915636,345.8524175944,334.9967491532,311.9468483899,302.9545412723,316.3127432746,330.863721302,341.3984762036,337.7970750216,328.1615121643,335.5158600216,331.6032459332,303.6129172459,298.5442214039,268.5667085961,298.5999280277,318.3342635831,326.1269863835,326.5270973195,322.7137586107,345.338644785,330.12421591,341.8257949018,375.7691168731,414.7272071578,461.4866296308,523.8133253499,608.4445132467,720.7632172395,725.4003622718,806.0775044908,883.073430113,911.5699092477,970.1530338911,1023.2102017129,1009.3273391204,1018.6100986714,
Isle of Man,IMN,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13054.475248227,14526.0882087104,16663.4172826996,19366.1332088952,21784.8795982113,21551.7793590399,22059.7236162176,25688.4634010225,30366.0397509423,36608.4517732527,39033.7001150202,43482.3594306118,73153.3237531121,74203.131764586,69172.1860433739,73935.6789952084,76055.5420958002,79028.0449845933,82356.82336654,89941.6442851908,81672.0227049126,,
India,IND,GDP per capita (current US$),NY.GDP.PCAP.CD,81.2847637465,84.4264369271,88.9149186019,100.048591715,114.3151609433,118.0633824686,89.0535834802,95.3307829433,98.8312346816,106.496379411,111.2575706492,117.3607381028,121.6922885805,142.2700813129,161.7630106373,156.38009505,159.4077984493,184.2728749182,203.5587045567,221.6879474353,263.8407197695,267.7110102776,271.3335961475,288.3071697094,273.901826608,293.4886471003,307.3953460361,337.063996178,350.6727390593,342.7238981359,363.9640873197,300.0966365876,313.8601100976,298.2176638329,342.7175186812,370.1013553045,396.0146122859,411.3877207854,409.1943858661,437.5861178201,438.864630447,447.013896579,466.2008042263,541.1352278722,621.3183767187,707.0080190144,792.0259697592,1018.1663730005,991.484630405,1090.3177645441,1345.7701532089,1461.6719573384,1446.9854095428,1452.1953732319,1573.1180889747,1596.4700026105,1709.5918081166,
Not classified,INX,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ireland,IRL,GDP per capita (current US$),NY.GDP.PCAP.CD,685.6147123798,739.2764064427,797.006288354,852.1353017179,965.1354226767,1023.7737264094,1074.5065055496,1152.0049521499,1124.5166360825,1291.3499202864,1488.2946985407,1705.9725968976,2082.9568979006,2427.1722988961,2519.9416951968,2976.9609674276,2923.0796684972,3431.1775107132,4405.2561370881,5436.4649227727,6380.069478635,5993.3229731068,6168.0163794941,5922.3258693183,5698.8441853822,6018.9350849513,8121.8863032352,9593.3883275916,10728.7037098458,11189.2006209739,14048.1062419261,14104.0783269401,15733.2040137879,14674.6146016062,15921.9748765303,19181.4004814702,20860.5969578977,22542.810803967,24263.2388514062,26284.3047755265,26241.514512914,28227.2779065394,32539.9549921308,41107.0315088264,47630.9253051189,50878.6381424144,54306.9127777101,61359.6447686656,61257.8957157287,52104.0351519645,48671.8881193463,52224.0109685972,49177.4412960085,52060.4678610838,55899.1634809878,62139.6749519648,63861.921981574,
"Iran, Islamic Rep.",IRN,GDP per capita (current US$),NY.GDP.PCAP.CD,191.6808774585,196.92467882,203.4363114587,208.1308321775,221.319188555,248.3386643866,264.9767736178,287.0791673892,318.9875760007,350.9095745325,384.9421794337,468.9619849918,570.3695315969,876.3092405312,1453.7789895537,1581.8926361543,2017.1842749187,2315.3820362255,2168.1558707848,2426.4543727011,2440.305645811,2498.8870614289,3007.1331583447,3582.6515526256,3568.5051264016,3805.9430912929,4244.9851298647,2617.5114612665,2318.5384545863,2199.7574190632,2219.8423017029,,,1080.5612325552,1202.8683267318,1591.7160656794,1955.1460285703,1816.5866940259,1725.7562775595,1749.8277827613,1657.1697476108,1890.9915259546,1892.0361433269,2231.3427955592,2729.8384156312,3215.6534328767,3738.6892837628,4857.3683712515,5574.4104361784,5619.1176211219,6531.9274296787,7729.3433528843,7832.9026354753,6036.1920879904,5540.9841356618,4862.2997285613,5219.1094080464,
Iraq,IRQ,GDP per capita (current US$),NY.GDP.PCAP.CD,231.0256172437,245.0319883323,254.7013340869,250.787078237,288.1634816553,,,,312.8222774215,313.8174455575,330.8852017247,376.8899271623,388.1045432648,468.8421103419,1018.0739128136,1151.8177286864,1471.2113388779,1592.0285393614,1847.8965665761,2852.3933602769,3911.5430030315,2735.5485076064,2950.1591829588,2738.1373523386,3077.9984720851,3099.8815254079,2957.2405137439,3475.096660752,3753.5299108921,3852.1497578705,10297.4276654405,,,,,,,,,,,,,,1391.8169229958,1849.603910767,2351.8124285881,3129.224922251,4521.032470198,3735.1448360307,4502.7490482573,5854.6144971121,6651.1224198114,6925.2240456849,6703.0747372293,4974.0269301667,4609.6006935232,
Iceland,ISL,GDP per capita (current US$),NY.GDP.PCAP.CD,1414.9822694062,1418.1258697153,1562.2307304584,1831.7056558197,2297.9206432038,2723.5209498907,3215.6941780433,3125.6494918501,2354.4800267131,2039.1962951726,2597.3872718913,3278.6487716788,4047.6190793506,5481.7302854395,7098.0283342699,6506.8667729308,7645.1820897943,10038.5425255251,11328.467651845,12743.8341865303,14942.8139956942,15260.8281030315,13823.6732152192,11767.0930733831,12057.1728383436,12462.0987946529,16539.9802767332,22636.4868988047,24651.5893337552,22617.4916621031,25592.1471482748,27021.7982584605,27345.7060922404,23772.291222982,24214.7097325913,26851.0172202635,27897.001724663,28016.7524045915,30901.0492942581,32198.9085790679,31813.3734408597,28585.925400488,31996.2017229196,39044.0909865388,46917.2721613382,56249.7505492159,56103.5411545581,68348.3181700745,55575.2919607981,40461.8925056659,41676.4452733744,46000.0201705118,44333.8501759313,47810.3088819968,52473.1135645153,50734.4435967226,59976.9425653312,
Israel,ISR,GDP per capita (current US$),NY.GDP.PCAP.CD,1229.1747476372,1436.3844393593,1094.6358482338,1257.8114053524,1375.8922558923,1429.3146052803,1513.8836059338,1468.1238615665,1647.8772743489,1852.3925385239,2369.0876485093,2186.0540892799,2786.3722998729,3453.8590604027,4836.9114598756,4443.9459720212,4295.7472403057,4806.4489344035,4562.6653913598,5680.1901743265,6228.6149116686,6463.2714242634,6903.0160290669,7571.1180272301,7008.5266850076,6495.0605914449,7928.2466143725,9372.0357907411,11273.9234360498,11040.6007062453,12658.1540594149,13645.2253421918,14752.2746304835,14437.3011510034,15985.7632889075,18096.1622193914,19317.871040071,19658.1326309076,19423.753231714,19133.0481978138,21042.9816003225,20299.1377342362,18427.607024383,18964.2236436521,19892.0595093941,20557.124078202,21827.8231724236,24889.1683615454,29531.5721632187,27709.1175378506,30642.9406174863,33689.8385335933,32525.9565867323,36291.2321104804,37539.9518166878,35691.2691649056,37175.742028887,
Italy,ITA,GDP per capita (current US$),NY.GDP.PCAP.CD,804.4926233462,887.3367446045,990.2601521634,1126.0193369983,1222.5445404629,1304.4538166197,1402.4423544103,1533.6928774855,1651.9393767976,1813.3881257571,2099.9142912227,2298.0045391589,2662.3263507404,3194.6792805915,3609.2011974302,4093.4466043193,4019.7958611311,4588.4143445816,5591.9914273373,6967.2277729927,8429.0231534057,7597.6887985439,7531.5976275225,7806.7390071935,7714.1852044599,7964.3286373874,11277.6916753813,14187.7742454154,15692.7262341463,16332.6094872764,20757.0886782131,21884.1043714643,23166.8040626832,18676.9525789183,19273.8441700103,20596.3885757596,23020.0999399922,21779.6243667018,22252.358086231,21936.8231293509,20051.2421548342,20400.8111115225,22196.5067547222,27387.2263150177,31174.561087858,31959.2629518749,33410.7474398337,37698.7866483976,40640.1838581691,36976.8455340664,35849.3731979401,38334.6838499718,34814.1251168487,35370.2752583755,35396.6657242265,30171.7419892586,30674.8360688851,
Jamaica,JAM,GDP per capita (current US$),NY.GDP.PCAP.CD,429.3258531151,453.1294648936,463.9596991804,485.319298337,518.889723102,553.5269470507,616.0536107222,636.7080743368,593.7027624579,644.1433078294,749.0616952197,808.7460997854,969.1036412202,969.0941949415,1188.716632969,1410.642152255,1443.2542838363,1561.9505113707,1255.8742668789,1137.0775866098,1238.7210868193,1355.6081442077,1473.4011124211,1591.8319228468,1027.9867651757,898.0539740285,1166.3390140246,1381.5057215719,1599.4386271421,1829.5192376347,1894.2927592922,1666.0136367746,1432.200524313,1952.6684783529,1952.9509396067,2277.6046755473,2538.8226280643,2880.1016795417,3338.5962740686,3338.20084016,3360.8704022169,3394.8007075076,3596.496281608,3465.2219983062,3719.9735099455,4082.2407623786,4313.1600817629,4620.5179127923,4902.51203792,4293.3228223149,4682.5212481539,5103.3560970314,5209.5061889556,5005.5922493873,4855.8004810456,4939.8372813123,4878.5757913726,
Jordan,JOR,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,511.561963104,519.8892796182,458.6365611448,374.547134457,432.720750475,372.0937311023,375.4231771564,419.1839040936,485.0369741042,597.2837671607,660.7336790046,805.9808146617,963.4367714278,1164.7523850415,1422.7039585191,1646.7320994931,1781.5284010739,1828.5480572026,1844.5971655583,1786.3113207765,1724.3974654981,2125.7862052934,2159.7756953708,1929.8587239083,1243.2743475438,1168.3494208061,1157.4071675218,1338.4738028125,1338.0913865332,1418.9732047282,1471.1541358446,1469.0015480887,1499.5422594526,1605.6145812836,1624.9791002531,1657.8892563121,1728.2605090095,1812.2883744493,1889.2139618678,2061.4568820564,2203.0837873545,2537.3004898065,2762.8063541248,3385.6096648311,3492.1309064382,3679.1902746328,3807.3241449185,3870.7532112167,3992.8671070527,4066.9407754309,4096.0992749983,4087.9375167203,
Japan,JPN,GDP per capita (current US$),NY.GDP.PCAP.CD,478.9953401629,563.5867598388,633.6403151738,717.8669152309,835.6572524841,919.7766881848,1058.503560909,1228.9092104006,1450.6196523437,1669.0981999078,2027.0658807455,2260.3759466865,2951.760874818,3977.2510863957,4331.4009049193,4635.1243035799,5171.0364942048,6303.1564943542,8776.4084552407,9058.2420216198,9416.6302804606,10331.7414650555,9539.0803099654,10333.3400773457,10912.8632505936,11599.7383673638,17079.5957115885,20593.5236361555,24880.2148615361,24792.1932320318,25417.279386281,28874.358963953,31376.1378555962,35865.6559340372,39268.5668686204,43440.3678678967,38436.9263119118,35021.7190917159,31902.7670955137,36026.5560750168,38532.0408752935,33846.4656414342,32289.3505360726,34808.3909176613,37688.7223359406,37217.648727917,35433.988963743,35275.2284312667,39339.2975731826,40855.1756354596,44507.6763859172,48167.9972684965,48603.4766497749,40454.4474578903,38096.2115051033,34474.1373599536,38900.5693058431,
Kazakhstan,KAZ,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1647.4632309038,1512.4850664964,1515.1040589588,1433.4615343114,1320.3216224969,1288.2390521321,1350.3338662339,1445.569414183,1468.701798334,1130.1135923356,1229.000958445,1490.9270898717,1658.0307854464,2068.1241180847,2874.2882912765,3771.2789573385,5291.5756501865,6771.4147968189,8513.5646450681,7165.2770496965,9070.6499719999,11634.4242158163,12387.1898225308,13890.8560077898,12806.5651078094,10509.9810699442,7713.5513429526,
Kenya,KEN,GDP per capita (current US$),NY.GDP.PCAP.CD,97.6215305786,94.8352648944,100.6042666506,104.0127363261,108.5589445525,104.9921622984,118.5563544665,121.3808112668,128.8577306583,134.1937363282,142.4970892885,152.5532192542,174.3976140554,199.6944931306,228.7584181558,241.6723212119,248.2400422304,309.3535390099,351.6367428451,398.0367672055,446.5744543222,405.5509671564,366.2749506848,327.8176449089,326.9364625508,312.1960253523,355.2313446909,377.4184626022,382.0224052502,365.9747535429,366.3008908776,337.1221888889,328.8393136991,223.3348006091,269.248701255,330.8043301841,427.9512672757,452.9848068418,473.4327211951,421.4328845712,403.9797132211,401.7763611792,395.8493511194,436.6875356597,458.8843551492,519.7999345987,697.0066385208,839.1081116704,916.899251501,920.0816251749,967.3400773413,987.4453967124,1155.0205818181,1229.114797865,1335.0645800654,1349.9701438381,1455.3597653647,
